"","timestep","class","x","y","z"
"8173",8173,1,39,50,46
"8174",8174,1,39,50,47
"8175",8175,1,37,50,46
"8176",8176,1,35,44,47
"8177",8177,1,33,45,46
"8178",8178,1,33,42,46
"8179",8179,1,38,44,45
"8180",8180,1,42,48,47
"8181",8181,1,51,45,43
"8182",8182,1,49,44,45
"8183",8183,1,43,45,45
"8184",8184,1,34,44,47
"8185",8185,1,23,47,52
"8186",8186,1,27,49,53
"8187",8187,1,31,42,49
"8188",8188,1,55,48,46
"8189",8189,1,62,46,39
"8190",8190,1,54,47,43
"8191",8191,1,34,46,44
"8192",8192,1,19,42,51
"8193",8193,1,22,49,52
"8194",8194,1,26,40,50
"8195",8195,1,53,43,48
"8196",8196,1,62,45,39
"8197",8197,1,55,45,40
"8198",8198,1,47,45,45
"8199",8199,1,27,45,49
"8200",8200,1,15,44,57
"8201",8201,1,24,49,53
"8202",8202,1,42,49,47
"8203",8203,1,63,41,38
"8204",8204,1,62,58,41
"8205",8205,1,58,41,43
"8206",8206,1,34,44,45
"8207",8207,1,16,43,55
"8208",8208,1,19,52,54
"8209",8209,1,33,43,50
"8210",8210,1,62,40,39
"8211",8211,1,63,56,38
"8212",8212,1,61,42,43
"8213",8213,1,38,44,38
"8214",8214,1,17,43,50
"8215",8215,1,17,49,52
"8216",8216,1,29,40,49
"8217",8217,1,59,45,41
"8218",8218,1,63,52,38
"8219",8219,1,60,45,40
"8220",8220,1,56,41,43
"8221",8221,1,35,45,44
"8222",8222,1,15,45,53
"8223",8223,1,19,53,54
"8224",8224,1,37,47,46
"8225",8225,1,63,41,39
"8226",8226,1,62,59,43
"8227",8227,1,56,40,43
"8228",8228,1,32,45,43
"8229",8229,1,15,45,50
"8230",8230,1,21,50,53
"8231",8231,1,39,42,46
"8232",8232,1,63,45,41
"8233",8233,1,62,46,49
"8234",8234,1,51,42,49
"8235",8235,1,27,38,49
"8236",8236,1,15,38,51
"8237",8237,1,21,46,52
"8238",8238,1,43,44,45
"8239",8239,1,63,48,39
"8240",8240,1,62,54,45
"8241",8241,1,46,43,45
"8242",8242,1,22,40,49
"8243",8243,1,11,48,49
"8244",8244,1,21,49,48
"8245",8245,1,55,44,40
"8246",8246,1,63,57,32
"8247",8247,1,60,52,40
"8248",8248,1,42,45,42
"8249",8249,1,19,45,45
"8250",8250,1,17,54,46
"8251",8251,1,28,50,48
"8252",8252,1,53,48,41
"8253",8253,1,63,50,33
"8254",8254,1,57,49,36
"8255",8255,1,41,46,41
"8256",8256,1,24,46,46
"8257",8257,1,15,50,47
"8258",8258,1,26,51,48
"8259",8259,1,49,49,43
"8260",8260,1,63,47,33
"8261",8261,1,60,50,37
"8262",8262,1,44,48,43
"8263",8263,1,33,46,45
"8264",8264,1,15,45,49
"8265",8265,1,20,57,50
"8266",8266,1,31,45,45
"8267",8267,1,62,44,37
"8268",8268,1,63,57,39
"8269",8269,1,56,48,46
"8270",8270,1,33,47,42
"8271",8271,1,17,46,47
"8272",8272,1,17,53,48
"8273",8273,1,31,40,49
"8274",8274,1,62,42,42
"8275",8275,1,63,54,48
"8276",8276,1,53,39,51
"8277",8277,1,30,40,48
"8278",8278,1,16,35,48
"8279",8279,1,20,47,52
"8280",8280,1,36,41,46
"8281",8281,1,63,47,44
"8282",8282,1,59,43,49
"8283",8283,1,45,31,50
"8284",8284,1,27,33,49
"8285",8285,1,20,41,46
"8286",8286,1,28,41,51
"8287",8287,1,55,37,50
"8288",8288,1,61,60,55
"8289",8289,1,53,41,48
"8290",8290,1,35,30,44
"8291",8291,1,24,39,43
"8292",8292,1,27,43,42
"8293",8293,1,47,50,42
"8294",8294,1,58,63,50
"8295",8295,1,50,54,46
"8296",8296,1,37,36,41
"8297",8297,1,27,38,42
"8298",8298,1,30,37,43
"8299",8299,1,42,45,43
"8300",8300,1,53,63,46
"8301",8301,1,50,60,47
"8302",8302,1,40,48,42
"8303",8303,1,29,25,41
"8304",8304,1,33,34,41
"8305",8305,1,38,44,44
"8306",8306,1,43,55,40
"8307",8307,1,57,63,46
"8308",8308,1,46,46,43
"8309",8309,1,41,44,42
"8310",8310,1,34,25,41
"8311",8311,1,31,42,44
"8312",8312,1,36,48,42
"8313",8313,1,52,63,45
"8314",8314,1,47,49,43
"8315",8315,1,40,46,43
"8316",8316,1,35,29,39
"8317",8317,1,35,39,45
"8318",8318,1,36,50,45
"8319",8319,1,49,63,47
"8320",8320,1,48,52,41
"8321",8321,1,41,46,41
"8322",8322,1,36,30,40
"8323",8323,1,33,32,45
"8324",8324,1,38,42,45
"8325",8325,1,48,63,44
"8326",8326,1,49,61,42
"8327",8327,1,43,54,43
"8328",8328,1,36,30,42
"8329",8329,1,33,23,45
"8330",8330,1,34,40,44
"8331",8331,1,45,63,42
"8332",8332,1,51,63,44
"8333",8333,1,43,43,41
"8334",8334,1,39,37,44
"8335",8335,1,36,27,44
"8336",8336,1,39,41,46
"8337",8337,1,46,61,45
"8338",8338,1,49,63,44
"8339",8339,1,46,46,39
"8340",8340,1,40,48,42
"8341",8341,1,34,22,43
"8342",8342,1,36,36,47
"8343",8343,1,40,45,42
"8344",8344,1,51,63,45
"8345",8345,1,48,53,41
"8346",8346,1,38,50,46
"8347",8347,1,41,45,46
"8348",8348,1,35,20,43
"8349",8349,1,38,39,47
"8350",8350,1,40,50,43
"8351",8351,1,55,63,46
"8352",8352,1,49,46,44
"8353",8353,1,39,52,44
"8354",8354,1,35,24,41
"8355",8355,1,35,28,44
"8356",8356,1,39,40,42
"8357",8357,1,50,62,46
"8358",8358,1,50,62,44
"8359",8359,1,42,46,42
"8360",8360,1,40,37,44
"8361",8361,1,37,29,43
"8362",8362,1,41,43,45
"8363",8363,1,44,53,42
"8364",8364,1,51,62,43
"8365",8365,1,49,45,43
"8366",8366,1,42,46,41
"8367",8367,1,34,30,40
"8368",8368,1,41,49,40
"8369",8369,1,43,41,41
"8370",8370,1,51,62,41
"8371",8371,1,53,62,42
"8372",8372,1,46,48,41
"8373",8373,1,35,32,39
"8374",8374,1,34,41,39
"8375",8375,1,38,40,39
"8376",8376,1,47,53,41
"8377",8377,1,53,63,39
"8378",8378,1,44,49,40
"8379",8379,1,38,35,42
"8380",8380,1,32,25,43
"8381",8381,1,40,44,43
"8382",8382,1,44,54,38
"8383",8383,1,55,63,38
"8384",8384,1,47,49,39
"8385",8385,1,39,37,40
"8386",8386,1,35,28,44
"8387",8387,1,40,49,45
"8388",8388,1,36,50,40
"8389",8389,1,45,56,39
"8390",8390,1,54,63,46
"8391",8391,1,48,50,43
"8392",8392,1,38,38,42
"8393",8393,1,33,31,43
"8394",8394,1,34,34,45
"8395",8395,1,45,57,47
"8396",8396,1,50,63,53
"8397",8397,1,48,50,48
"8398",8398,1,37,34,41
"8399",8399,1,33,30,40
"8400",8400,1,35,37,44
"8401",8401,1,37,42,47
"8402",8402,1,50,63,57
"8403",8403,1,48,56,50
"8404",8404,1,38,32,45
"8405",8405,1,32,32,41
"8406",8406,1,37,31,42
"8407",8407,1,37,39,46
"8408",8408,1,47,62,51
"8409",8409,1,47,62,51
"8410",8410,1,37,36,46
"8411",8411,1,34,34,43
"8412",8412,1,37,30,42
"8413",8413,1,37,39,45
"8414",8414,1,47,61,52
"8415",8415,1,48,62,53
"8416",8416,1,38,37,45
"8417",8417,1,33,34,44
"8418",8418,1,34,26,41
"8419",8419,1,36,38,45
"8420",8420,1,42,53,49
"8421",8421,1,49,63,57
"8422",8422,1,43,46,45
"8423",8423,1,35,33,41
"8424",8424,1,35,33,39
"8425",8425,1,39,33,43
"8426",8426,1,41,48,48
"8427",8427,1,47,63,50
"8428",8428,1,47,55,48
"8429",8429,1,41,47,43
"8430",8430,1,35,26,40
"8431",8431,1,35,24,41
"8432",8432,1,40,39,46
"8433",8433,1,43,62,47
"8434",8434,1,49,63,47
"8435",8435,1,46,48,44
"8436",8436,1,38,20,42
"8437",8437,1,35,24,43
"8438",8438,1,36,41,43
"8439",8439,1,43,63,49
"8440",8440,1,49,62,49
"8441",8441,1,46,53,45
"8442",8442,1,39,36,42
"8443",8443,1,38,28,40
"8444",8444,1,40,43,43
"8445",8445,1,39,57,44
"8446",8446,1,46,63,45
"8447",8447,1,46,47,42
"8448",8448,1,40,35,39
"8449",8449,1,38,30,41
"8450",8450,1,42,39,42
"8451",8451,1,40,62,44
"8452",8452,1,49,63,44
"8453",8453,1,45,51,42
"8454",8454,1,37,27,41
"8455",8455,1,41,32,42
"8456",8456,1,39,49,42
"8457",8457,1,47,63,47
"8458",8458,1,49,52,44
"8459",8459,1,39,39,42
"8460",8460,1,39,29,40
"8461",8461,1,38,41,41
"8462",8462,1,40,61,43
"8463",8463,1,49,63,43
"8464",8464,1,47,51,42
"8465",8465,1,36,28,41
"8466",8466,1,37,26,41
"8467",8467,1,42,41,41
"8468",8468,1,46,63,47
"8469",8469,1,51,62,43
"8470",8470,1,42,47,42
"8471",8471,1,37,27,40
"8472",8472,1,38,31,43
"8473",8473,1,40,43,41
"8474",8474,1,42,62,47
"8475",8475,1,50,63,46
"8476",8476,1,47,50,43
"8477",8477,1,38,30,39
"8478",8478,1,40,26,39
"8479",8479,1,42,39,42
"8480",8480,1,44,62,44
"8481",8481,1,50,63,45
"8482",8482,1,47,50,42
"8483",8483,1,39,34,40
"8484",8484,1,39,23,40
"8485",8485,1,40,40,42
"8486",8486,1,40,62,45
"8487",8487,1,49,63,46
"8488",8488,1,45,52,43
"8489",8489,1,37,30,41
"8490",8490,1,39,27,40
"8491",8491,1,39,44,42
"8492",8492,1,45,63,44
"8493",8493,1,48,53,42
"8494",8494,1,41,41,42
"8495",8495,1,41,31,43
"8496",8496,1,40,28,43
"8497",8497,1,42,50,45
"8498",8498,1,45,63,47
"8499",8499,1,47,53,43
"8500",8500,1,44,49,40
"8501",8501,1,42,39,42
"8502",8502,1,37,23,41
"8503",8503,1,40,42,43
"8504",8504,1,43,63,43
"8505",8505,1,50,62,43
"8506",8506,1,44,48,42
"8507",8507,1,39,40,40
"8508",8508,1,38,29,39
"8509",8509,1,42,39,44
"8510",8510,1,42,51,43
"8511",8511,1,48,63,46
"8512",8512,1,48,46,40
"8513",8513,1,43,45,41
"8514",8514,1,38,28,41
"8515",8515,1,37,28,44
"8516",8516,1,39,43,43
"8517",8517,1,41,57,43
"8518",8518,1,53,63,44
"8519",8519,1,47,40,39
"8520",8520,1,40,46,43
"8521",8521,1,40,33,43
"8522",8522,1,35,21,44
"8523",8523,1,43,41,43
"8524",8524,1,44,63,49
"8525",8525,1,48,63,51
"8526",8526,1,46,52,42
"8527",8527,1,38,32,43
"8528",8528,1,38,22,39
"8529",8529,1,36,34,44
"8530",8530,1,40,52,49
"8531",8531,1,45,63,55
"8532",8532,1,47,49,46
"8533",8533,1,41,43,43
"8534",8534,1,38,29,40
"8535",8535,1,37,32,44
"8536",8536,1,39,43,47
"8537",8537,1,44,63,56
"8538",8538,1,45,57,47
"8539",8539,1,41,38,44
"8540",8540,1,37,33,40
"8541",8541,1,37,32,44
"8542",8542,1,38,42,50
"8543",8543,1,43,62,56
"8544",8544,1,46,53,45
"8545",8545,1,41,42,43
"8546",8546,1,35,33,41
"8547",8547,1,37,38,47
"8548",8548,1,38,44,48
"8549",8549,1,44,62,55
"8550",8550,1,43,46,44
"8551",8551,1,38,39,43
"8552",8552,1,37,39,43
"8553",8553,1,36,47,48
"8554",8554,1,35,46,46
"8555",8555,1,37,45,43
"8556",8556,1,41,48,46
"8557",8557,1,39,52,46
"8558",8558,1,47,54,45
"8559",8559,1,47,51,45
"8560",8560,1,47,51,46
"8561",8561,1,46,50,44
"8562",8562,1,44,44,45
"8563",8563,1,43,51,45
"8564",8564,1,43,46,46
"8565",8565,1,46,43,43
"8566",8566,1,47,51,46
"8567",8567,1,42,47,45
"8568",8568,1,37,39,43
"8569",8569,1,31,29,47
"8570",8570,1,27,36,48
"8571",8571,1,32,44,50
"8572",8572,1,48,47,44
"8573",8573,1,62,51,36
"8574",8574,1,59,55,40
"8575",8575,1,50,45,42
"8576",8576,1,36,41,48
"8577",8577,1,24,38,49
"8578",8578,1,30,46,49
"8579",8579,1,36,43,49
"8580",8580,1,61,43,38
"8581",8581,1,62,57,36
"8582",8582,1,55,45,44
"8583",8583,1,43,44,44
"8584",8584,1,28,44,48
"8585",8585,1,27,44,47
"8586",8586,1,31,48,50
"8587",8587,1,49,42,44
"8588",8588,1,63,46,37
"8589",8589,1,59,56,39
"8590",8590,1,49,44,42
"8591",8591,1,35,42,42
"8592",8592,1,19,37,49
"8593",8593,1,27,50,50
"8594",8594,1,36,45,47
"8595",8595,1,60,42,38
"8596",8596,1,63,61,35
"8597",8597,1,57,39,42
"8598",8598,1,44,42,41
"8599",8599,1,28,43,47
"8600",8600,1,26,47,48
"8601",8601,1,30,54,51
"8602",8602,1,38,43,49
"8603",8603,1,60,43,37
"8604",8604,1,63,54,36
"8605",8605,1,58,43,43
"8606",8606,1,44,48,44
"8607",8607,1,27,48,49
"8608",8608,1,23,44,46
"8609",8609,1,30,49,46
"8610",8610,1,49,40,40
"8611",8611,1,63,47,34
"8612",8612,1,61,56,40
"8613",8613,1,54,43,44
"8614",8614,1,37,44,47
"8615",8615,1,23,44,46
"8616",8616,1,29,50,46
"8617",8617,1,37,45,45
"8618",8618,1,61,45,40
"8619",8619,1,63,52,39
"8620",8620,1,57,47,44
"8621",8621,1,47,40,41
"8622",8622,1,35,45,46
"8623",8623,1,23,37,47
"8624",8624,1,29,49,47
"8625",8625,1,44,38,47
"8626",8626,1,62,41,38
"8627",8627,1,61,54,42
"8628",8628,1,56,43,47
"8629",8629,1,41,42,46
"8630",8630,1,31,36,49
"8631",8631,1,28,41,49
"8632",8632,1,36,38,48
"8633",8633,1,53,35,44
"8634",8634,1,61,47,44
"8635",8635,1,59,46,49
"8636",8636,1,48,36,47
"8637",8637,1,37,36,45
"8638",8638,1,31,39,44
"8639",8639,1,33,41,48
"8640",8640,1,46,38,43
"8641",8641,1,58,49,45
"8642",8642,1,59,57,47
"8643",8643,1,55,45,45
"8644",8644,1,42,40,42
"8645",8645,1,32,35,39
"8646",8646,1,33,47,42
"8647",8647,1,39,50,45
"8648",8648,1,56,59,43
"8649",8649,1,56,59,44
"8650",8650,1,50,44,42
"8651",8651,1,41,39,41
"8652",8652,1,37,41,40
"8653",8653,1,39,36,39
"8654",8654,1,46,46,41
"8655",8655,1,52,60,43
"8656",8656,1,52,61,45
"8657",8657,1,46,48,39
"8658",8658,1,39,42,38
"8659",8659,1,37,28,40
"8660",8660,1,40,39,40
"8661",8661,1,45,55,40
"8662",8662,1,52,63,44
"8663",8663,1,52,44,42
"8664",8664,1,46,37,40
"8665",8665,1,40,25,41
"8666",8666,1,41,43,43
"8667",8667,1,41,51,43
"8668",8668,1,49,63,43
"8669",8669,1,49,44,38
"8670",8670,1,44,47,41
"8671",8671,1,41,31,41
"8672",8672,1,40,36,43
"8673",8673,1,37,45,41
"8674",8674,1,48,63,41
"8675",8675,1,49,55,39
"8676",8676,1,45,51,43
"8677",8677,1,41,34,44
"8678",8678,1,38,26,42
"8679",8679,1,39,45,44
"8680",8680,1,44,62,40
"8681",8681,1,50,63,42
"8682",8682,1,48,44,40
"8683",8683,1,42,48,43
"8684",8684,1,39,27,41
"8685",8685,1,38,29,41
"8686",8686,1,40,49,40
"8687",8687,1,48,63,40
"8688",8688,1,50,58,41
"8689",8689,1,45,50,43
"8690",8690,1,41,35,42
"8691",8691,1,40,26,43
"8692",8692,1,43,48,43
"8693",8693,1,44,60,42
"8694",8694,1,49,63,42
"8695",8695,1,44,46,38
"8696",8696,1,41,35,37
"8697",8697,1,39,31,38
"8698",8698,1,39,44,41
"8699",8699,1,41,54,36
"8700",8700,1,48,63,38
"8701",8701,1,49,46,39
"8702",8702,1,44,46,41
"8703",8703,1,41,33,40
"8704",8704,1,41,43,42
"8705",8705,1,41,48,40
"8706",8706,1,49,63,39
"8707",8707,1,50,57,36
"8708",8708,1,44,46,37
"8709",8709,1,39,28,37
"8710",8710,1,42,44,40
"8711",8711,1,40,53,40
"8712",8712,1,46,63,42
"8713",8713,1,50,53,35
"8714",8714,1,44,47,38
"8715",8715,1,42,31,38
"8716",8716,1,42,33,40
"8717",8717,1,42,47,39
"8718",8718,1,45,63,40
"8719",8719,1,50,62,39
"8720",8720,1,45,51,40
"8721",8721,1,42,35,39
"8722",8722,1,41,27,39
"8723",8723,1,40,46,41
"8724",8724,1,43,46,39
"8725",8725,1,45,63,43
"8726",8726,1,49,61,38
"8727",8727,1,45,51,41
"8728",8728,1,40,36,39
"8729",8729,1,42,32,42
"8730",8730,1,40,46,42
"8731",8731,1,42,54,41
"8732",8732,1,46,63,39
"8733",8733,1,46,50,38
"8734",8734,1,41,43,41
"8735",8735,1,40,39,41
"8736",8736,1,39,28,38
"8737",8737,1,41,48,37
"8738",8738,1,45,61,40
"8739",8739,1,51,63,43
"8740",8740,1,48,49,42
"8741",8741,1,42,41,42
"8742",8742,1,39,31,38
"8743",8743,1,39,38,41
"8744",8744,1,41,47,39
"8745",8745,1,46,63,43
"8746",8746,1,50,61,41
"8747",8747,1,45,51,41
"8748",8748,1,42,43,40
"8749",8749,1,38,25,38
"8750",8750,1,39,45,43
"8751",8751,1,40,45,40
"8752",8752,1,46,63,46
"8753",8753,1,49,54,38
"8754",8754,1,44,54,43
"8755",8755,1,39,36,40
"8756",8756,1,39,25,40
"8757",8757,1,40,47,43
"8758",8758,1,44,56,37
"8759",8759,1,49,63,40
"8760",8760,1,45,45,39
"8761",8761,1,42,41,39
"8762",8762,1,40,30,39
"8763",8763,1,39,39,44
"8764",8764,1,42,47,41
"8765",8765,1,42,55,41
"8766",8766,1,49,63,44
"8767",8767,1,46,51,40
"8768",8768,1,41,41,41
"8769",8769,1,39,20,39
"8770",8770,1,38,45,41
"8771",8771,1,41,49,38
"8772",8772,1,49,63,43
"8773",8773,1,47,50,40
"8774",8774,1,43,51,42
"8775",8775,1,41,37,41
"8776",8776,1,41,25,41
"8777",8777,1,41,49,42
"8778",8778,1,43,59,42
"8779",8779,1,49,63,44
"8780",8780,1,44,45,37
"8781",8781,1,41,39,40
"8782",8782,1,37,23,37
"8783",8783,1,38,45,42
"8784",8784,1,40,58,39
"8785",8785,1,47,63,42
"8786",8786,1,47,48,40
"8787",8787,1,42,51,43
"8788",8788,1,41,36,42
"8789",8789,1,38,25,42
"8790",8790,1,38,47,42
"8791",8791,1,44,63,42
"8792",8792,1,46,62,40
"8793",8793,1,43,52,43
"8794",8794,1,38,24,38
"8795",8795,1,39,33,40
"8796",8796,1,42,54,43
"8797",8797,1,45,62,49
"8798",8798,1,47,60,47
"8799",8799,1,41,40,41
"8800",8800,1,38,32,39
"8801",8801,1,39,33,43
"8802",8802,1,38,52,45
"8803",8803,1,47,63,53
"8804",8804,1,46,50,43
"8805",8805,1,39,40,39
"8806",8806,1,37,37,39
"8807",8807,1,38,32,41
"8808",8808,1,38,46,46
"8809",8809,1,41,63,51
"8810",8810,1,46,62,48
"8811",8811,1,40,39,42
"8812",8812,1,36,30,38
"8813",8813,1,38,35,46
"8814",8814,1,39,39,43
"8815",8815,1,47,63,51
"8816",8816,1,48,62,48
"8817",8817,1,40,39,43
"8818",8818,1,36,29,40
"8819",8819,1,38,37,43
"8820",8820,1,39,44,42
"8821",8821,1,45,63,47
"8822",8822,1,48,60,45
"8823",8823,1,45,46,40
"8824",8824,1,40,45,41
"8825",8825,1,37,32,42
"8826",8826,1,43,45,42
"8827",8827,1,42,59,43
"8828",8828,1,44,63,45
"8829",8829,1,40,44,38
"8830",8830,1,39,41,38
"8831",8831,1,38,31,39
"8832",8832,1,40,44,43
"8833",8833,1,39,62,40
"8834",8834,1,45,63,42
"8835",8835,1,44,49,39
"8836",8836,1,39,38,41
"8837",8837,1,38,29,40
"8838",8838,1,41,46,43
"8839",8839,1,43,55,41
"8840",8840,1,45,63,41
"8841",8841,1,45,48,39
"8842",8842,1,40,44,39
"8843",8843,1,39,29,37
"8844",8844,1,42,46,42
"8845",8845,1,41,49,40
"8846",8846,1,47,63,41
"8847",8847,1,47,50,37
"8848",8848,1,45,41,39
"8849",8849,1,39,34,38
"8850",8850,1,41,39,43
"8851",8851,1,42,41,41
"8852",8852,1,43,62,44
"8853",8853,1,49,62,38
"8854",8854,1,45,50,37
"8855",8855,1,41,33,37
"8856",8856,1,40,40,42
"8857",8857,1,41,41,41
"8858",8858,1,44,63,42
"8859",8859,1,50,61,37
"8860",8860,1,44,44,37
"8861",8861,1,39,33,38
"8862",8862,1,41,43,42
"8863",8863,1,41,45,41
"8864",8864,1,44,63,42
"8865",8865,1,47,52,37
"8866",8866,1,43,43,36
"8867",8867,1,38,32,38
"8868",8868,1,38,46,42
"8869",8869,1,39,47,40
"8870",8870,1,42,63,39
"8871",8871,1,44,55,37
"8872",8872,1,42,47,40
"8873",8873,1,39,42,42
"8874",8874,1,40,43,38
"8875",8875,1,43,56,45
"8876",8876,1,47,51,42
"8877",8877,1,45,55,43
"8878",8878,1,40,52,43
"8879",8879,1,38,45,40
"8880",8880,1,40,47,41
"8881",8881,1,40,47,40
"8882",8882,1,42,54,40
"8883",8883,1,44,54,39
"8884",8884,1,44,48,41
"8885",8885,1,44,49,41
"8886",8886,1,46,42,40
"8887",8887,1,43,44,43
"8888",8888,1,40,51,46
"8889",8889,1,35,44,45
"8890",8890,1,34,46,44
"8891",8891,1,35,49,43
"8892",8892,1,44,44,40
"8893",8893,1,50,56,39
"8894",8894,1,49,51,40
"8895",8895,1,42,51,42
"8896",8896,1,32,44,41
"8897",8897,1,35,49,41
"8898",8898,1,38,49,40
"8899",8899,1,53,42,36
"8900",8900,1,62,48,34
"8901",8901,1,54,51,35
"8902",8902,1,50,50,40
"8903",8903,1,36,51,42
"8904",8904,1,29,50,44
"8905",8905,1,32,49,46
"8906",8906,1,40,48,42
"8907",8907,1,62,52,30
"8908",8908,1,58,54,35
"8909",8909,1,54,36,32
"8910",8910,1,44,47,36
"8911",8911,1,28,54,45
"8912",8912,1,24,53,48
"8913",8913,1,31,54,45
"8914",8914,1,52,48,37
"8915",8915,1,62,49,31
"8916",8916,1,53,49,32
"8917",8917,1,48,48,35
"8918",8918,1,32,51,39
"8919",8919,1,21,53,44
"8920",8920,1,26,53,43
"8921",8921,1,46,49,37
"8922",8922,1,62,50,28
"8923",8923,1,51,53,31
"8924",8924,1,46,52,33
"8925",8925,1,29,52,38
"8926",8926,1,21,55,44
"8927",8927,1,27,56,42
"8928",8928,1,48,51,35
"8929",8929,1,61,52,30
"8930",8930,1,56,56,30
"8931",8931,1,52,48,31
"8932",8932,1,36,50,36
"8933",8933,1,29,52,41
"8934",8934,1,22,52,44
"8935",8935,1,26,54,41
"8936",8936,1,49,49,33
"8937",8937,1,63,51,27
"8938",8938,1,57,47,28
"8939",8939,1,50,51,32
"8940",8940,1,32,55,37
"8941",8941,1,18,53,44
"8942",8942,1,23,52,46
"8943",8943,1,41,49,37
"8944",8944,1,63,54,26
"8945",8945,1,58,53,26
"8946",8946,1,46,52,30
"8947",8947,1,30,52,38
"8948",8948,1,19,48,46
"8949",8949,1,26,52,42
"8950",8950,1,50,51,32
"8951",8951,1,63,52,22
"8952",8952,1,63,43,24
"8953",8953,1,46,52,36
"8954",8954,1,31,51,42
"8955",8955,1,19,48,45
"8956",8956,1,27,53,40
"8957",8957,1,49,49,31
"8958",8958,1,63,54,23
"8959",8959,1,61,46,27
"8960",8960,1,46,51,33
"8961",8961,1,32,51,40
"8962",8962,1,23,52,41
"8963",8963,1,27,56,39
"8964",8964,1,44,51,34
"8965",8965,1,61,50,26
"8966",8966,1,58,45,27
"8967",8967,1,51,50,31
"8968",8968,1,40,50,35
"8969",8969,1,26,54,40
"8970",8970,1,25,57,41
"8971",8971,1,30,51,39
"8972",8972,1,51,49,31
"8973",8973,1,63,50,24
"8974",8974,1,61,44,26
"8975",8975,1,46,55,31
"8976",8976,1,39,54,32
"8977",8977,1,20,55,38
"8978",8978,1,20,50,42
"8979",8979,1,29,55,39
"8980",8980,1,52,51,31
"8981",8981,1,63,53,22
"8982",8982,1,59,48,23
"8983",8983,1,45,52,31
"8984",8984,1,26,55,38
"8985",8985,1,19,49,42
"8986",8986,1,23,53,43
"8987",8987,1,39,53,38
"8988",8988,1,62,43,26
"8989",8989,1,63,61,29
"8990",8990,1,54,54,34
"8991",8991,1,37,43,39
"8992",8992,1,27,43,43
"8993",8993,1,22,43,42
"8994",8994,1,33,49,42
"8995",8995,1,58,50,34
"8996",8996,1,62,63,35
"8997",8997,1,54,55,34
"8998",8998,1,38,41,38
"8999",8999,1,23,45,41
"9000",9000,1,21,50,44
"9001",9001,1,31,44,40
"9002",9002,1,52,57,33
"9003",9003,1,59,63,33
"9004",9004,1,50,45,31
"9005",9005,1,35,35,38
"9006",9006,1,29,45,37
"9007",9007,1,29,59,40
"9008",9008,1,40,62,39
"9009",9009,1,46,60,36
"9010",9010,1,46,56,33
"9011",9011,1,41,47,27
"9012",9012,1,38,41,26
"9013",9013,1,40,51,31
"9014",9014,1,40,58,33
"9015",9015,1,45,59,35
"9016",9016,1,44,52,34
"9017",9017,1,42,45,30
"9018",9018,1,41,37,30
"9019",9019,1,41,42,28
"9020",9020,1,44,42,29
"9021",9021,1,46,60,30
"9022",9022,1,43,62,38
"9023",9023,1,39,54,37
"9024",9024,1,43,48,34
"9025",9025,1,41,35,34
"9026",9026,1,40,47,37
"9027",9027,1,40,57,35
"9028",9028,1,46,63,38
"9029",9029,1,44,44,34
"9030",9030,1,41,49,30
"9031",9031,1,38,33,31
"9032",9032,1,40,50,34
"9033",9033,1,40,51,33
"9034",9034,1,45,63,38
"9035",9035,1,47,58,40
"9036",9036,1,41,47,37
"9037",9037,1,40,40,38
"9038",9038,1,38,33,36
"9039",9039,1,42,45,35
"9040",9040,1,41,59,33
"9041",9041,1,49,62,36
"9042",9042,1,47,46,36
"9043",9043,1,44,38,38
"9044",9044,1,40,30,37
"9045",9045,1,43,45,36
"9046",9046,1,40,51,34
"9047",9047,1,43,63,35
"9048",9048,1,45,59,39
"9049",9049,1,42,48,40
"9050",9050,1,39,42,38
"9051",9051,1,35,41,38
"9052",9052,1,38,44,38
"9053",9053,1,40,62,37
"9054",9054,1,43,63,43
"9055",9055,1,40,52,41
"9056",9056,1,38,39,37
"9057",9057,1,33,32,37
"9058",9058,1,37,47,36
"9059",9059,1,40,61,33
"9060",9060,1,47,63,41
"9061",9061,1,46,62,39
"9062",9062,1,39,41,37
"9063",9063,1,36,44,38
"9064",9064,1,34,38,39
"9065",9065,1,34,52,37
"9066",9066,1,39,61,35
"9067",9067,1,45,63,37
"9068",9068,1,42,47,35
"9069",9069,1,39,43,34
"9070",9070,1,35,36,33
"9071",9071,1,38,51,31
"9072",9072,1,40,55,32
"9073",9073,1,43,62,29
"9074",9074,1,46,59,32
"9075",9075,1,42,38,29
"9076",9076,1,41,42,35
"9077",9077,1,38,50,31
"9078",9078,1,38,51,30
"9079",9079,1,41,63,28
"9080",9080,1,43,58,29
"9081",9081,1,42,49,30
"9082",9082,1,40,42,31
"9083",9083,1,37,38,31
"9084",9084,1,39,49,29
"9085",9085,1,41,63,30
"9086",9086,1,45,62,32
"9087",9087,1,40,51,32
"9088",9088,1,36,40,29
"9089",9089,1,41,44,25
"9090",9090,1,46,44,24
"9091",9091,1,45,51,30
"9092",9092,1,45,62,31
"9093",9093,1,45,62,32
"9094",9094,1,43,50,28
"9095",9095,1,40,42,27
"9096",9096,1,38,43,31
"9097",9097,1,42,49,32
"9098",9098,1,44,59,33
"9099",9099,1,50,63,33
"9100",9100,1,46,50,29
"9101",9101,1,42,36,28
"9102",9102,1,40,34,32
"9103",9103,1,39,51,31
"9104",9104,1,39,61,32
